Genomic bins	B7_22mMystic	B9_PosControlEColiMystic	A3_1mMystic	A7_9mMystic	B3_17mMystic	A5_5mMystic	H2_PosControlEBAlly	A4_3mMystic	B5_20mMystic	B1_13mMystic	A1_FB_ShallowInflow	B6_21mMystic	B2_15mMystic	H3_PosControlEMAlly	B4_19mMystic	A6_7mMystic	A8_11mMystic
bin.28	0.0628557702494	0.0	0.206643222214	1.40576716065	0.0860938341909	50.1134209663	0.0	0.349307863389	0.0462386727273	0.348993766531	0.148614749529	0.0545299743787	0.127125929096	0.0231459124138	0.0524527009444	4.38226918842	0.676075827303
bin.35	0.189442776479	0.0	29.2229603502	1.20825465467	0.271495545209	0.907928268245	0.00187346586629	29.1249720851	0.256535645303	0.843774509087	10.9880338134	0.232055088916	0.270935815553	1.06549060628e-09	0.270927607877	1.52468689148	1.01303300452
bin.30	11.1618471661	0.0113014114139	0.074434915471	0.0463898138303	10.1498323265	0.0617492664357	0.0	0.0579126474032	12.2297839943	0.282524759533	0.273304558799	12.6070350549	3.42931107504	0.0561116999238	14.103275555	0.0633870721832	0.085735925854
bin.60	0.534762808017	0.0	0.0175322362404	0.10019633123	3.84209134979	0.0553271175974	0.0	0.0234047782701	0.887975424607	4.4165929408	0.0515939499569	0.706809211389	10.307242099	0.0	0.765807008825	0.0332504024088	1.17626024794
bin.16	8.1962908036	0.00431447981461	0.00663040498264	0.00524825992311	9.76493044066	0.00814238431455	0.0	0.00704936355761	11.3188337422	0.306253207968	0.0586591297366	9.48770785134	6.64061259723	0.00306536875972	11.7421553255	0.00832170169478	0.00675351934187
bin.77	1.42085324044	0.891362749876	0.20743333403	1.90682412024	2.67468697712	0.855144577684	0.865481812417	0.219590992173	2.05953795719	6.71837703215	0.510912818793	1.97968384403	5.60003647703	0.152211535837	2.00992311362	0.530147309118	4.75273306304
bin.39	26.2221038267	0.00653298920306	0.0158431402784	0.0082262557203	43.1621137905	0.0139795859837	0.00147682995884	0.0177030559076	36.164900232	0.452029217	0.15184393933	29.8097491831	17.0970433974	0.00365813534775	42.1930985486	0.0203111424332	0.013625361604
bin.24	0.0201762070386	0.00306829761789	14.626079678	0.0204942466296	0.0231390856	1.22773212984	0.0	16.0430121136	0.0188583443081	0.0244826392566	6.58211195721	0.0191573055995	0.025595317545	0.00896899240246	0.0219920139038	0.0403903874144	0.019669699203
bin.55	0.0887295843047	0.0	0.0342038054655	8.04675875051	0.158612677406	0.0538619089016	0.000410020388593	0.0291837999661	0.0729256064456	2.39014595654	0.0458038178431	0.073764028212	0.473403244582	0.00939356898447	0.0784347634482	0.551834961424	8.39457440134
bin.50	0.39132529289	0.0	0.220384826887	7.22519151395	1.32894316959	0.968628066007	0.00191608737919	0.258927731637	0.573074599695	6.32848950572	0.284257825982	0.470293294478	3.24348574379	0.0	0.540314583238	5.50614565413	4.58558664481
bin.71	3.31402940051	0.0	0.262530018082	0.461147114201	4.6712702246	0.650012943913	0.0	0.239297302234	4.78033271401	20.3271222703	0.924597132237	4.14900844859	8.23483040713	0.0381926150447	4.96738284985	0.0622404041813	4.05769043233
