Gene_Sequence	A1_FB_ShallowInflow	A3_1mMystic	A4_3mMystic	A5_5mMystic	A6_7mMystic	A7_9mMystic	A8_11mMystic	B1_13mMystic	B2_15mMystic	B3_17mMystic	B4_19mMystic	B5_20mMystic	B6_21mMystic	B7_22mMystic	B9_PosControlEColiMystic	H2_PosControlEBAlly	H3_PosControlEMAlly
unbinned_IJDLJFPM_411619	14.14178	59.42214	35.920691	8.378842	7.522804	7.838198	6.672942	134.355359	155.833457	225.372844	220.512275	135.650668	221.831552	85.895214	0.0	26.4854	706.119274
unbinned_IJDLJFPM_411624	15.902088	0.0	6.629787	6.223426	8.365956	0.0	4.891741	85.923201	368.688114	182.410974	137.213909	150.167687	123.675103	74.168081	25.430046	9.281414	0.0
unbinned_IJDLJFPM_411638	13.872751	14.569661	0.0	16.434363	44.262968	92.213464	65.415549	7.745288	13.884487	25.98385	8.31496	0.0	15.543416	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_411731	128.514923	341.280324	286.713535	209.945795	674.822746	492.786511	392.282564	380.494967	78.034264	45.578591	70.505052	28.236826	44.139407	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_411785	17.189086	0.0	0.0	0.0	0.0	9.610991	8.177983	0.0	0.0	32.604467	207.513867	116.0082	77.335878	104.909289	0.0	0.0	0.0
unbinned_IJDLJFPM_411798	38.405454	0.0	0.0	229.299864	41.346712	22.010463	0.0	22.418513	13.459122	0.0	0.0	37.423872	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_411834	0.0	16.542644	0.0	9.329392	16.758855	26.254187	22.350936	0.0	42.244662	88.960455	28.37302	15.117008	17.643865	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_411861	79.655075	211.370578	306.450046	166.708185	836.470542	663.280921	429.826945	791.855279	125.817296	78.635195	24.505431	116.521504	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_411872	8.940311	28.031773	11.254592	15.806247	18.900786	39.074265	29.145426	39.183977	164.102463	221.751999	254.512053	305.916336	289.126805	152.726052	0.0	0.0	119.539483
unbinned_IJDLJFPM_411913	73.59807	19.395613	46.969953	54.724312	127.864482	92.827694	79.013235	104.303468	37.4126	0.0	11.126731	17.77098	20.70471	0.0	0.0	70.239838	135.306459
unbinned_IJDLJFPM_412070	0.0	0.0	0.0	6.821905	9.171402	3.144878	0.0	22.006972	20.703415	68.503419	54.725876	32.933672	71.01018	98.743054	0.0	0.0	0.0
unbinned_IJDLJFPM_412110	162.769572	34.273408	269.41372	241.601807	199.708848	1178.446848	1498.935018	577.638976	180.816161	184.611284	176.497435	203.640732	109.703515	82.666664	0.0	0.0	0.0
unbinned_IJDLJFPM_412148	0.0	10.120125	0.0	5.706723	0.0	52.971172	63.205446	42.527563	162.17836	62.40313	45.983876	18.417923	21.596495	38.934901	0.0	0.0	0.0
unbinned_IJDLJFPM_412203	0.0	0.0	28.334403	0.0	47.564977	25.0225	42.628997	0.0	15.177172	192.335128	175.002216	236.421572	100.045341	203.906989	0.0	42.441918	0.0
unbinned_IJDLJFPM_412326	10.363487	65.080639	0.0	128.452329	109.746326	62.530606	24.220181	5.708795	3.414478	0.0	12.331827	9.875593	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_412332	0.0	0.0	10.052467	4.709142	21.112603	78.450161	85.47293	52.397292	2.807481	0.0	0.0	0.0	17.822785	8.026483	0.0	0.0	0.0
unbinned_IJDLJFPM_412390	12.933067	20.225411	16.209382	0.0	0.0	0.0	2.992647	3.509488	14.705195	5.882848	72.469682	48.953846	115.089555	71.215321	0.0	0.0	0.0
unbinned_IJDLJFPM_412449	15.357393	8.01525	9.644692	4.519147	45.753767	360.253805	399.852854	108.106486	33.64774	7.018974	4.541349	0.0	8.551992	15.403206	0.0	0.0	0.0
unbinned_IJDLJFPM_412512	33.306657	9.556728	11.512733	32.332916	4.833077	9.994711	4.259794	0.0	55.14375	33.620437	50.189518	100.998801	122.36388	82.704665	0.0	0.0	0.0
unbinned_IJDLJFPM_412578	0.0	0.0	0.0	0.0	21.961605	38.120975	97.356707	69.153467	45.915649	64.444272	41.253486	79.188193	61.699358	55.721784	0.0	0.0	0.0
unbinned_IJDLJFPM_412670	31.175067	65.598483	59.486467	73.987251	672.819458	850.0532	465.194064	341.572795	47.096281	14.696073	18.748678	29.970438	17.491224	15.813065	0.0	0.0	0.0
unbinned_IJDLJFPM_412752	9.142079	0.0	0.0	0.0	0.0	0.0	0.0	5.012409	35.984717	25.215328	48.819905	69.540795	50.98495	9.189407	0.0	16.499097	0.0
unbinned_IJDLJFPM_412926	147.885447	82.508683	49.726006	29.079452	99.120341	124.204237	128.864221	162.611589	123.208162	145.441612	210.930598	150.181946	154.065949	168.651902	37336.061383	36184.819447	3834.80189
unbinned_IJDLJFPM_413063	41.810502	10.941044	0.0	18.509936	44.28114	120.433776	78.18908	17.279623	3.444965	9.660198	6.220185	0.0	23.348707	10.527359	0.0	0.0	0.0
unbinned_IJDLJFPM_413510	0.0	0.0	29.87856	0.0	12.525925	19.50829	5.539081	19.620293	11.731498	32.912283	169.133627	180.481131	158.458514	95.321734	0.0	0.0	40.961693
unbinned_IJDLJFPM_413554	330.96729	0.0	0.0	3.814453	20.515482	14.084226	9.010429	10.566869	2.108395	0.0	15.31187	0.0	0.0	0.0	0.0	11.468818	0.0
unbinned_IJDLJFPM_413688	48.353269	21.614469	17.328583	24.371949	7.282888	0.0	16.001779	15.020594	26.97108	12.590008	93.801727	85.042998	84.558957	76.122838	0.0	0.0	0.0
unbinned_IJDLJFPM_413735	54.30775	28.382891	22.793113	42.678287	38.276223	143.447381	134.928407	44.648153	14.839852	41.593231	10.73896	0.0	40.379168	9.096915	0.0	16.323403	0.0
unbinned_IJDLJFPM_414033	137.604964	39.56308	50.733368	15.883408	2.572755	24.352973	10.391927	38.902467	115.731012	232.255575	212.050249	161.728774	175.36434	67.58178	0.0	23.563986	199.936797
unbinned_IJDLJFPM_414099	12.88735	80.613827	48.454284	15.149201	40.738515	66.418576	80.51117	66.438807	8.372578	5.861527	26.603632	6.097351	0.0	6.451015	0.0	0.0	0.0
unbinned_IJDLJFPM_414254	0.0	38.777115	0.0	80.191776	104.680881	33.992938	11.580513	0.0	0.0	0.0	0.0	0.0	0.0	12.448587	0.0	0.0	0.0
unbinned_IJDLJFPM_414302	15.077543	31.702424	0.0	0.0	26.583317	16.751062	7.131325	101.450701	181.831544	42.552895	18.113629	14.479933	0.0	15.278923	0.0	0.0	0.0
unbinned_IJDLJFPM_414384	27.086627	28.311965	11.367878	0.0	42.952885	14.801698	4.205829	24.740976	364.126692	414.86538	230.304361	223.16368	231.599924	136.111231	0.0	0.0	30.215001
unbinned_IJDLJFPM_414394	34.315316	0.0	175.885642	0.0	0.0	19.64198	0.0	0.0	11.971204	269.437934	105.269354	100.287777	195.011651	35.276607	0.0	0.0	0.0
unbinned_IJDLJFPM_414423	27.086627	66.061252	113.678778	106.428928	286.352565	409.513652	201.879813	207.824199	65.128352	41.486538	32.135492	0.0	20.139124	9.074082	0.0	0.0	0.0
unbinned_IJDLJFPM_414429	39.543053	82.734624	49.863223	50.108695	136.340914	97.474255	95.425076	114.14849	32.514277	27.347154	41.127947	56.473653	44.139407	23.07224	0.0	0.0	0.0
unbinned_IJDLJFPM_414437	12.242766	0.0	15.503244	14.481112	0.0	13.502673	11.500283	27.172599	150.272936	91.167381	87.77632	152.177299	164.385064	98.907547	0.0	0.0	0.0
unbinned_IJDLJFPM_414488	26.432027	82.86519	44.355338	5.191631	32.59139	76.98723	28.713305	14.473743	0.0	0.0	0.0	0.0	9.824027	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_414504	66.733677	0.0	42.168271	19.709933	23.579141	42.797617	31.253037	6.144729	91.865713	195.825197	201.509201	137.970817	62.153867	56.06523	54.448671	0.0	0.0
unbinned_IJDLJFPM_414521	31.579449	8.242668	9.92002	0.0	4.167107	12.901374	7.333917	17.232001	10.311881	21.668165	4.671434	0.0	8.794677	0.0	0.0	0.0	729.216062
unbinned_IJDLJFPM_414568	130.254809	244.450444	253.061473	11.484528	10.294692	7.067732	15.071923	17.675924	31.741562	47.407669	15.367364	24.653858	28.979344	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_414618	313.414224	110.402882	133.53495	0.0	0.0	0.0	0.0	11.929948	0.0	20.07536	38.046974	60.760272	47.143519	42.694401	0.0	0.0	0.0
unbinned_IJDLJFPM_414637	95.619518	14.246573	0.0	0.0	7.65213	19.525898	80.2759	114.763824	22.217061	74.668165	49.962132	45.271379	30.400684	32.00898	0.0	0.0	0.0
unbinned_IJDLJFPM_414729	175.524707	486.577812	381.236273	0.0	13.313708	20.758981	17.679108	48.752453	24.98218	46.736286	44.974357	0.0	42.098238	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_414769	88.986423	0.0	0.0	631.853537	74.2633	7.019668	11.955849	148.398023	278.815712	237.107325	190.081363	279.800539	298.851279	77.080266	0.0	23.616448	44.638408
unbinned_IJDLJFPM_414808	0.0	0.0	0.0	0.0	0.0	21.162757	0.0	21.536554	77.579183	72.698086	0.0	0.0	42.041956	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_414882	29.260578	0.0	0.0	5.753003	0.0	42.726424	9.103628	0.0	22.444759	35.95622	86.9268	64.989166	32.657326	88.316886	0.0	0.0	0.0
unbinned_IJDLJFPM_415007	24.651092	116.331346	93.662332	7.290161	104.680881	101.978813	81.063592	47.888947	4.090133	0.0	7.365519	23.573714	13.792548	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_415313	18.386588	129.743452	24.911082	52.75351	110.186095	61.532713	87.924296	139.632684	76.506246	41.819469	62.3397	104.554547	16.628113	30.053122	0.0	0.0	0.0
unbinned_IJDLJFPM_415393	24.27315	18.972284	15.200365	14.260945	19.173485	19.731659	112.22026	39.460648	47.245267	49.607443	42.913721	45.906352	40.484245	30.359036	0.0	0.0	0.0
unbinned_IJDLJFPM_415424	18.309639	9.229745	22.232242	76.171182	23.336593	9.647297	12.336185	87.059949	23.150169	0.0	5.236847	0.0	9.848041	8.87363	0.0	0.0	0.0
unbinned_IJDLJFPM_415533	20.551713	21.508226	38.900237	0.0	16.320929	33.810812	9.603995	28.293073	94.766751	94.901448	244.503234	244.763619	298.346183	144.852218	0.0	0.0	0.0
unbinned_IJDLJFPM_415602	23.386078	36.763887	59.170091	13.822718	12.403603	6.438116	10.968362	12.948645	23.227583	130.323099	174.441304	201.046464	130.763022	330.359637	0.0	0.0	0.0
unbinned_IJDLJFPM_415606	53.978252	8.049417	19.372102	140.691052	16.276821	16.792941	21.479803	12.614473	22.646909	49.346978	145.948434	124.325746	180.357502	170.160257	0.0	0.0	0.0
unbinned_IJDLJFPM_415673	23.844945	0.0	15.088978	28.19482	6.325342	13.137445	33.570544	647.50786	833.563652	520.926177	327.438052	410.152124	240.048066	252.718306	0.0	0.0	124.28098
unbinned_IJDLJFPM_415745	568.093818	463.504295	286.517361	52.284859	40.222197	27.877223	17.80553	49.106638	67.101894	70.614573	52.843752	60.395354	28.262368	25.512108	0.0	0.0	0.0
unbinned_IJDLJFPM_416083	7.7936	8.136123	29.373052	18.349338	53.470686	97.614095	180.949572	140.286399	5.08795	0.0	9.220962	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_416251	38.910008	30.523966	98.102184	36.219106	66.903211	42.60929	55.264203	71.724971	159.876835	26.892431	11.558645	27.776887	32.569327	35.703324	47.388744	35.276334	0.0
unbinned_IJDLJFPM_416517	65.398702	51.633552	0.0	19.415232	61.053012	369.141728	788.278797	234.741581	11.010328	15.456685	19.700734	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_416540	8.327666	17.396593	20.943828	9.808973	0.0	0.0	3.872254	18.206722	62.641641	160.265872	177.56151	189.760241	111.370774	117.048409	0.0	0.0	0.0
unbinned_IJDLJFPM_416575	0.0	11.578363	41.907481	13.059324	11.717065	0.0	10.352707	6.105874	18.257224	102.413249	85.636199	52.737479	135.899897	178.302686	0.0	0.0	0.0
unbinned_IJDLJFPM_416600	33.149339	0.0	84.845391	19.788761	35.57497	0.0	16.152137	19.253669	0.0	0.0	223.452127	225.892465	75.25578	102.097868	0.0	0.0	0.0
unbinned_IJDLJFPM_416640	0.0	0.0	0.0	36.117201	10.829959	0.0	0.0	103.639278	323.771028	290.48997	245.094468	254.397751	159.532493	103.164368	0.0	0.0	0.0
unbinned_IJDLJFPM_416695	114.91728	349.268482	291.977806	17.025402	22.927092	103.567912	128.856872	72.302791	19.201322	13.477479	0.0	0.0	0.0	14.544906	0.0	0.0	0.0
unbinned_IJDLJFPM_416834	249.012851	855.926945	698.687773	103.40901	224.0506	187.203714	149.460246	191.412701	64.438633	66.853181	73.577919	83.294177	81.539089	22.025612	0.0	26.056858	0.0
unbinned_IJDLJFPM_416951	94.897278	171.221155	86.793243	132.082504	91.142322	61.188224	60.189911	66.0589	73.402979	39.558542	76.65913	65.532243	38.452257	43.30522	0.0	0.0	0.0
unbinned_IJDLJFPM_417060	12.000964	12.581225	0.0	7.095708	50.940982	59.520991	28.165321	13.305488	3.97769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_417136	52.533762	54.826777	56.540311	101.567915	265.27131	187.841953	146.258076	179.919759	58.731945	47.987387	26.620833	28.459778	0.0	15.050519	0.0	13.369314	0.0
unbinned_IJDLJFPM_417148	74.017227	99.623859	93.449563	49.938958	61.60245	162.497072	39.56039	93.270693	10.459411	29.330981	0.0	10.079902	11.811253	10.651424	0.0	0.0	0.0
unbinned_IJDLJFPM_417254	75.769645	22.005881	0.0	18.458474	55.580241	802.795744	793.77676	319.218614	8.331398	31.111735	0.0	64.673398	54.721231	20.989674	0.0	0.0	0.0
unbinned_IJDLJFPM_417257	24.394965	12.71205	0.0	60.915161	19.270451	16.526976	14.621954	9.915814	19.942525	88.644168	255.197584	293.430442	460.416054	603.588763	0.0	0.0	39.348446
unbinned_IJDLJFPM_417266	20.94337	91.027186	48.921392	34.845161	298.744198	259.94011	149.574091	63.439123	34.363552	35.442965	42.740899	56.535444	18.620527	33.50473	0.0	0.0	0.0
unbinned_IJDLJFPM_417279	59.088332	15.527363	18.774798	35.025068	31.449323	82.003969	27.92568	670.163111	1107.372559	541.322227	461.184805	666.51269	331.199697	254.394623	0.0	0.0	52.982741
unbinned_IJDLJFPM_417346	82.907898	43.387093	39.23812	214.087215	54.873163	45.476804	48.440362	79.923136	233.816081	134.041831	92.488702	49.377963	115.737438	104.361903	0.0	0.0	0.0
unbinned_IJDLJFPM_417376	0.0	8.083877	0.0	9.115721	20.43331	50.597498	25.168328	4.223214	0.0	0.0	0.0	0.0	0.0	7.767795	0.0	0.0	0.0
unbinned_IJDLJFPM_417382	18.057751	47.186609	0.0	15.964339	81.133227	64.140692	37.852465	14.844586	8.881139	8.297308	0.0	17.166437	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_417580	23.872752	0.0	0.0	0.0	0.0	0.0	0.0	27.425987	90.292968	92.486453	58.141848	69.514636	0.0	48.87256	0.0	0.0	0.0
unbinned_IJDLJFPM_417855	0.0	8.779177	0.0	19.80047	4.438957	0.0	15.634905	55.139995	87.981648	69.339768	119.48626	159.613649	103.039312	109.702603	0.0	0.0	0.0
unbinned_IJDLJFPM_418062	42.658019	133.507287	26.762824	8.363428	52.484935	77.28446	49.434965	50.283511	46.300353	25.937171	4.199514	26.942237	0.0	21.374498	0.0	0.0	0.0
unbinned_IJDLJFPM_418099	0.0	0.0	0.0	0.0	35.89047	0.0	0.0	0.0	46.582193	196.546306	143.481611	162.718189	151.860919	137.332789	0.0	0.0	0.0
unbinned_IJDLJFPM_418202	45.459924	11.906902	14.369056	33.575453	12.050563	6.251663	31.954938	18.854109	75.162853	84.333717	94.876775	75.9463	38.11553	45.847594	0.0	0.0	0.0
unbinned_IJDLJFPM_418208	0.0	0.0	7.717031	14.479253	3.244559	0.0	2.84884	56.772598	203.913506	128.749117	101.675575	151.489571	68.506315	49.319956	0.0	0.0	0.0
unbinned_IJDLJFPM_418219	62.478697	66.228391	39.987978	18.662142	16.767772	0.0	15.202374	0.0	10.86475	0.0	267.69095	121.669535	177.135266	224.371204	0.0	0.0	0.0
unbinned_IJDLJFPM_418261	12.080497	0.0	0.0	21.430028	25.641892	13.317555	45.372453	6.698897	128.166952	146.088262	173.162847	127.021532	40.544837	60.983014	0.0	0.0	0.0
unbinned_IJDLJFPM_418262	9.675868	10.120125	0.0	0.0	0.0	0.0	0.0	0.0	149.458489	160.465191	97.715735	156.552349	86.38598	58.402352	0.0	0.0	0.0
unbinned_IJDLJFPM_418266	44.47957	7.736132	0.0	4.361693	11.731542	0.0	0.0	4.03779	154.656703	182.770078	135.835342	70.269889	132.066236	81.756776	35.825228	13.196671	0.0
unbinned_IJDLJFPM_418268	10.825059	0.0	13.673193	0.0	0.0	0.0	0.0	17.921007	196.490565	160.308281	167.626503	175.50802	84.664406	54.542699	0.0	0.0	0.0
unbinned_IJDLJFPM_418296	0.0	45.471153	0.0	0.0	28.121038	93.60144	46.053112	45.697917	46.114223	43.288482	27.253627	43.507342	50.645345	22.940339	0.0	0.0	0.0
unbinned_IJDLJFPM_418524	32.767055	11.438095	13.798486	6.450496	0.0	84.008983	35.788078	0.0	0.0	0.0	6.506533	0.0	12.204833	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_418602	0.0	0.0	26.70699	0.0	0.0	0.0	10.029569	0.0	28.549554	66.902827	179.067203	192.94779	70.715278	72.184785	0.0	0.0	0.0
unbinned_IJDLJFPM_418615	207.6445	261.323655	142.51172	49.099072	27.048139	15.687228	36.678358	41.07818	5.857842	9.833291	21.353663	20.57967	12.121787	22.663012	4744.107877	4874.387806	319.406773
unbinned_IJDLJFPM_418715	289.995919	160.529541	135.864887	18.10656	0.0	0.0	0.0	8.564903	0.0	0.0	0.0	0.0	17.122119	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_418727	12.537479	184.110523	127.078758	14.834402	13.313708	20.758981	5.893036	13.929272	0.0	0.0	14.991452	0.0	14.032746	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_418971	140.871497	312.93993	199.140923	92.887097	25.028205	0.0	7.417024	0.0	10.513299	14.761093	0.0	0.0	0.0	0.0	0.0	0.0	169.616307
unbinned_IJDLJFPM_418999	66.298679	105.295698	0.0	111.311779	650.84699	487.832414	290.738467	177.442119	11.54231	0.0	40.627659	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_419225	0.0	33.403767	13.42931	0.0	5.63334	5.838347	4.974688	11.729648	24.553202	88.528114	139.296197	141.957738	106.928224	64.287362	0.0	0.0	399.699344
unbinned_IJDLJFPM_419469	20.337496	7.069946	0.0	15.943654	17.865752	3.681176	6.279643	11.050577	26.457346	74.098006	100.034065	77.02385	67.889271	108.644462	0.0	0.0	0.0
unbinned_IJDLJFPM_419493	147.394293	659.190234	476.165831	4.973253	39.546834	30.30629	16.408718	33.593603	8.539542	7.741296	20.348495	24.054622	9.410971	8.478242	0.0	0.0	84.138798
unbinned_IJDLJFPM_419622	15.326998	0.0	0.0	9.091823	8.165088	8.522334	7.255715	34.411654	102.807592	57.741101	55.278502	29.455498	51.583917	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_419669	0.0	0.0	14.648621	0.0	12.283647	38.248448	65.164307	51.278859	34.495268	64.511756	13.818861	22.121163	38.850624	11.684162	0.0	0.0	0.0
unbinned_IJDLJFPM_419690	578.390432	180.218195	130.773523	40.634798	18.272108	0.0	0.0	19.778691	0.0	33.363758	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_419998	0.0	0.0	21.912667	20.428237	91.802544	48.054953	40.889915	38.842684	34.831877	16.302233	31.12708	99.4356	58.001909	87.424408	0.0	0.0	0.0
unbinned_IJDLJFPM_420105	0.0	174.031566	462.537969	19.617841	35.278354	0.0	0.0	0.0	11.441136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_420115	6.90761	0.0	8.664291	16.247966	47.338774	161.347768	230.425623	199.022873	17.98072	6.295004	44.861696	39.250615	0.0	41.521548	0.0	0.0	0.0
unbinned_IJDLJFPM_420209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.423108	51.238862	125.951562	22.841387	18.234362	42.496808	76.87965	0.0	0.0	0.0
unbinned_IJDLJFPM_420300	0.0	0.0	23.270349	3.638379	3.261221	3.356795	11.454332	10.070939	37.145458	67.524019	96.294872	111.681767	99.740785	117.73722	0.0	0.0	0.0
unbinned_IJDLJFPM_420327	7.827065	8.171331	0.0	0.0	0.0	0.0	25.443883	25.619406	99.653065	21.476344	0.0	14.849449	0.0	7.852151	0.0	0.0	0.0
unbinned_IJDLJFPM_420401	0.0	0.0	0.0	0.0	25.821956	0.0	11.583454	262.298944	214.875835	232.820198	87.798336	23.324109	81.45133	98.389817	0.0	0.0	0.0
unbinned_IJDLJFPM_420453	0.0	24.509258	29.585046	0.0	0.0	19.314348	0.0	0.0	30.97011	130.323099	83.731826	100.523232	39.228907	35.395675	0.0	0.0	0.0
unbinned_IJDLJFPM_420494	9.85903	10.313585	0.0	0.0	0.0	0.0	0.0	0.0	9.72696	90.901007	29.295916	46.931858	110.047106	39.6828	0.0	0.0	0.0
unbinned_IJDLJFPM_420515	14.264266	33.699932	24.849048	74.074775	45.826751	38.450126	24.47057	139.251502	254.252208	191.829518	132.413402	93.808178	154.362166	130.82684	0.0	0.0	64.345255
unbinned_IJDLJFPM_420548	171.028183	224.599896	271.564485	16.890306	0.0	15.803912	13.453964	31.871621	14.282679	0.0	17.097893	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_420564	1.971972	18.420723	12.259785	5.767653	12.397011	10.565754	8.120827	2.104567	3.15226	0.0	1.151689	1.851208	0.0	3.922326	0.0	0.0	841.554541
unbinned_IJDLJFPM_420589	266.297098	757.031547	791.13429	61.76554	166.151259	219.598009	265.110386	149.813875	34.277021	29.550735	42.990168	91.897505	53.945637	32.393613	0.0	0.0	0.0
unbinned_IJDLJFPM_420646	43.640224	0.0	23.431282	3.663431	3.283704	0.0	14.4174	6.760968	16.188937	73.663605	124.961441	123.837885	124.79677	106.071073	0.0	0.0	20.14516
unbinned_IJDLJFPM_420709	23.380801	48.816737	39.164069	27.524006	57.583816	97.614095	65.141846	144.537502	33.071677	28.508935	50.715291	36.96269	17.361958	23.454569	0.0	0.0	0.0
unbinned_IJDLJFPM_420819	41.572122	10.878016	26.234704	12.268818	0.0	39.908977	24.291066	17.177162	30.821223	19.205681	74.206781	49.521355	69.642523	62.798423	0.0	0.0	0.0
unbinned_IJDLJFPM_420820	0.0	0.0	0.0	15.017382	0.0	14.268737	36.474491	14.480336	78.090669	24.436165	76.704664	73.32409	85.379817	51.549092	0.0	0.0	0.0
unbinned_IJDLJFPM_420973	289.091376	223.619479	196.883474	22.939632	10.307654	21.639135	0.0	32.837659	6.547236	0.0	0.0	0.0	21.699658	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_420978	21.496694	44.854799	35.967879	4.214842	7.557331	7.790427	6.644093	19.496001	21.003184	117.660741	110.059394	149.362205	79.763369	86.177338	0.0	0.0	163.96037
unbinned_IJDLJFPM_421084	14.653338	0.0	18.623165	34.740112	272.929409	341.547081	131.540561	73.83008	34.312793	55.050804	8.796026	28.128409	49.279527	14.841551	0.0	0.0	0.0
unbinned_IJDLJFPM_421105	15.823991	0.0	29.825554	32.603281	0.0	8.619997	25.725539	8.635263	67.176842	79.627742	88.953254	127.609324	141.022668	63.506883	0.0	0.0	0.0
unbinned_IJDLJFPM_421342	421.89616	111.853577	90.079331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_421360	240.040825	444.96279	499.063731	0.0	0.0	0.0	43.74292	121.679768	62.507219	58.628366	55.052142	58.396674	68.048611	92.33094	0.0	0.0	0.0
unbinned_IJDLJFPM_421452	22.248271	148.82418	86.160045	43.961258	367.353596	355.442266	211.225666	122.720091	14.893749	0.0	8.905671	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_421522	58.849883	61.855136	18.699354	43.602019	31.320075	81.659567	69.52181	65.906603	14.767964	55.285816	52.992198	112.979528	131.947241	163.929815	0.0	0.0	949.468582
unbinned_IJDLJFPM_421689	24.102131	8.389146	10.097405	18.920302	4.241321	0.0	11.198785	61.407853	39.371042	73.540913	90.34989	91.486656	131.289004	314.429035	0.0	0.0	0.0
unbinned_IJDLJFPM_421783	26.011826	0.0	6.505667	12.214677	5.47316	8.437581	11.999506	2.809933	18.506688	155.411277	263.158644	279.976749	416.12143	535.464548	0.0	0.0	0.0
unbinned_IJDLJFPM_422032	25.161487	13.196705	0.0	0.0	33.400973	13.888789	82.796437	62.908592	20.89364	46.905718	22.566966	12.036442	14.081793	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_422066	14.594678	0.0	0.0	17.29997	7.766542	0.0	6.894451	0.0	4.881243	13.704451	17.519711	14.006919	0.0	0.0	0.0	27.38736	1516.571966
unbinned_IJDLJFPM_422083	0.0	15.851212	0.0	0.0	24.08278	75.37978	49.919276	33.8169	10.101752	28.368597	0.0	0.0	16.907006	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_422084	19.664881	10.285497	12.397385	11.60008	26.013071	37.696508	73.433104	27.026078	0.0	9.064627	23.37214	0.0	10.974734	9.893551	0.0	0.0	0.0
unbinned_IJDLJFPM_422454	7.413262	7.736132	0.0	0.0	15.642057	40.326636	79.098103	16.151158	7.249533	60.923359	87.635705	112.431823	33.016559	66.891908	0.0	0.0	0.0
unbinned_IJDLJFPM_422484	13.23832	0.0	16.596463	19.455856	17.440536	10.778041	21.451277	17.972007	75.302625	36.151834	19.527685	12.530734	0.0	13.256863	0.0	0.0	85.962194
unbinned_IJDLJFPM_422668	20.630586	36.124414	32.62582	5.092252	228.331722	99.082563	52.290993	52.030544	11.320377	0.0	5.122958	16.422504	0.0	8.681843	0.0	0.0	0.0
unbinned_IJDLJFPM_422689	0.0	8.502468	0.0	9.588012	0.0	0.0	0.0	4.446874	31.931272	82.013778	178.344654	146.82309	136.078789	155.260846	0.0	0.0	0.0
unbinned_IJDLJFPM_422703	15.892973	24.890982	19.971608	9.356176	4.194631	4.329207	11.074266	17.348095	147.93272	181.78579	155.183138	263.886668	300.990102	215.281162	0.0	0.0	0.0
unbinned_IJDLJFPM_422846	0.0	0.0	0.0	0.0	0.0	126.168718	185.699066	11.519748	10.334894	0.0	0.0	9.962131	0.0	10.527359	0.0	19.063992	0.0
unbinned_IJDLJFPM_422924	34.022967	36.043639	0.0	40.634798	18.272108	0.0	16.584763	435.131203	687.851419	1167.731531	772.044475	828.27618	695.829499	419.421311	0.0	0.0	0.0
unbinned_IJDLJFPM_423054	63.127539	7.721727	9.262892	2.176218	13.647638	1.999243	1.70659	0.0	16.723564	46.789549	134.975748	185.328311	181.239751	148.102633	0.0	12.846001	0.0
unbinned_IJDLJFPM_423055	9.83244	20.570993	12.397385	11.60008	15.607843	10.770431	32.126983	10.810431	35.565896	163.163285	222.035331	248.896658	252.418878	237.44522	0.0	0.0	0.0
unbinned_IJDLJFPM_423056	15.837549	4.117643	0.0	0.0	2.079469	6.399438	0.0	4.257164	24.876958	110.5746	155.607986	173.112054	171.329334	197.464606	18.907948	0.0	0.0
unbinned_IJDLJFPM_423133	14.478755	0.0	36.792326	0.0	30.816338	8.032567	13.67533	16.201237	14.521359	149.490122	156.385249	125.038488	162.280446	14.662164	0.0	0.0	0.0
